x0,x1,x2,x3,uMs_cmd,uTs_cmd,iMs_cmd,iMs,iTs_cmd,iTs
0.000531609,3.38586,8.69943,-2.96966,-0.496062,5.90771,0,0.000531698,3.39065,3.38586
0.000530891,3.38586,8.70358,-2.94791,-0.4963,5.90994,0,0.000530956,3.39065,3.38586
0.000529057,3.38575,8.70771,-2.92615,-0.496522,5.91178,0,0.000529153,3.39051,3.38575
0.000528319,3.38575,8.71184,-2.90437,-0.496758,5.91405,0,0.000528385,3.39051,3.38575
0.000526524,3.38563,8.71595,-2.88259,-0.496979,5.91582,0,0.000526629,3.39037,3.38564
0.000525761,3.38563,8.72006,-2.86079,-0.497213,5.91813,0,0.000525827,3.39037,3.38563
0.000524013,3.38552,8.72415,-2.83899,-0.497434,5.91983,0,0.00052413,3.39023,3.38553
0.000523215,3.38552,8.72824,-2.81717,-0.497667,5.9222,0,0.000523282,3.39023,3.38552
0.000521526,3.38541,8.73232,-2.79535,-0.497887,5.9238,0,0.000521658,3.3901,3.38542
0.000520683,3.3854,8.73638,-2.77351,-0.498118,5.92624,0,0.000520751,3.3901,3.3854
0.000519067,3.3853,8.74044,-2.75166,-0.498339,5.92772,0,0.000519218,3.38996,3.38531
0.000518165,3.38529,8.74449,-2.72981,-0.498567,5.93027,0,0.000518233,3.38996,3.38529
0.000516639,3.3852,8.74853,-2.70794,-0.498789,5.93158,0,0.000516816,3.38982,3.38521
0.00051566,3.38517,8.75256,-2.68607,-0.499014,5.93427,0,0.00051573,3.38982,3.38517
0.000514249,3.3851,8.75658,-2.66418,-0.499237,5.93538,0,0.000514458,3.38969,3.38511
0.000513169,3.38506,8.76059,-2.64228,-0.499459,5.93825,0,0.000513242,3.38969,3.38506
0.000511903,3.385,8.76459,-2.62038,-0.499683,5.93911,0,0.000512153,3.38955,3.38501
0.000510693,3.38495,8.76858,-2.59846,-0.499902,5.94221,0,0.000510769,3.38955,3.38495
0.00050961,3.3849,8.77256,-2.57653,-0.500128,5.94274,0,0.000509905,3.38942,3.38493
0.000508233,3.38484,8.77653,-2.5546,-0.500343,5.94614,0,0.000508312,3.38942,3.38484
0.000507373,3.38481,8.7805,-2.53265,-0.500571,5.94625,0,0.000507631,3.38929,3.38484
0.000505788,3.38473,8.78445,-2.51069,-0.500782,5.95005,0,0.000505873,3.38929,3.38473
0.000505112,3.38473,8.7884,-2.48873,-0.501008,5.95218,0,0.000505173,3.38929,3.38473
0.000503361,3.38462,8.79233,-2.46675,-0.501219,5.95393,0,0.000503452,3.38915,3.38462
0.000502665,3.38462,8.79626,-2.44477,-0.501444,5.95609,0,0.000502727,3.38915,3.38462
0.000500953,3.38451,8.80018,-2.42277,-0.501654,5.95778,0,0.000501053,3.38902,3.38452
0.000500232,3.38451,8.80409,-2.40077,-0.501877,5.95998,0,0.000500294,3.38902,3.38451
0.000498565,3.38441,8.80798,-2.37875,-0.502087,5.96159,0,0.000498676,3.38889,3.38441
0.000497811,3.3844,8.81187,-2.35673,-0.502309,5.96385,0,0.000497873,3.38889,3.3844
0.0004962,3.3843,8.81576,-2.33469,-0.502518,5.96537,0,0.000496325,3.38876,3.38431
0.000495402,3.38429,8.81963,-2.31265,-0.502738,5.9677,0,0.000495466,3.38876,3.38429
0.000493862,3.3842,8.82349,-2.29059,-0.502948,5.9691,0,0.000494006,3.38863,3.38421
0.000493007,3.38418,8.82734,-2.26853,-0.503165,5.97153,0,0.000493072,3.38863,3.38418
0.000491553,3.3841,8.83119,-2.24646,-0.503376,5.97278,0,0.000491722,3.3885,3.38411
0.000490624,3.38408,8.83502,-2.22437,-0.503591,5.97534,0,0.000490691,3.3885,3.38408
0.000489281,3.384,8.83885,-2.20228,-0.503802,5.9764,0,0.00048948,3.38837,3.38401
0.000488256,3.38397,8.84267,-2.18018,-0.504014,5.97913,0,0.000488324,3.38837,3.38397
0.000487051,3.38391,8.84648,-2.15807,-0.504227,5.97994,0,0.00048729,3.38825,3.38392
0.000485901,3.38386,8.85028,-2.13595,-0.504435,5.9829,0,0.000485972,3.38825,3.38386
0.000484871,3.38382,8.85407,-2.11382,-0.504651,5.9834,0,0.000485154,3.38812,3.38384
0.00048356,3.38376,8.85785,-2.09168,-0.504855,5.98664,0,0.000483636,3.38812,3.38376
0.000482746,3.38373,8.86163,-2.06953,-0.505072,5.98674,0,0.000482993,3.38799,3.38376
0.000481236,3.38365,8.86539,-2.04737,-0.505272,5.99036,0,0.000481316,3.38799,3.38365
0.000480597,3.38366,8.86915,-2.0252,-0.505488,5.99239,0,0.000480655,3.38799,3.38366
0.000478927,3.38355,8.87289,-2.00302,-0.505688,5.99405,0,0.000479014,3.38787,3.38355
0.00047827,3.38355,8.87663,-1.98084,-0.505902,5.99611,0,0.000478329,3.38787,3.38355
0.000476637,3.38345,8.88036,-1.95864,-0.506102,5.99772,0,0.000476731,3.38774,3.38345
0.000475956,3.38345,8.88408,-1.93643,-0.506315,5.99981,0,0.000476014,3.38774,3.38344
0.000474366,3.38335,8.8878,-1.91422,-0.506514,6.00135,0,0.000474471,3.38762,3.38335
0.000473653,3.38334,8.8915,-1.89199,-0.506725,6.0035,0,0.000473712,3.38762,3.38334
0.000472117,3.38325,8.89519,-1.86976,-0.506925,6.00495,0,0.000472236,3.38749,3.38325
0.000471362,3.38324,8.89888,-1.84752,-0.507134,6.00716,0,0.000471422,3.38749,3.38324
0.000469893,3.38315,8.90256,-1.82527,-0.507333,6.0085,0,0.00047003,3.38737,3.38316
0.000469083,3.38313,8.90623,-1.80301,-0.50754,6.01081,0,0.000469145,3.38737,3.38313
0.000467699,3.38305,8.90989,-1.78074,-0.507741,6.012,0,0.000467859,3.38724,3.38306
0.000466817,3.38303,8.91354,-1.75846,-0.507945,6.01444,0,0.00046688,3.38724,3.38303
0.000465538,3.38296,8.91718,-1.73617,-0.508146,6.01545,0,0.000465728,3.38712,3.38297
0.000464564,3.38293,8.92082,-1.71387,-0.508348,6.01805,0,0.000464629,3.38712,3.38293
0.000463418,3.38287,8.92445,-1.69156,-0.508551,6.01882,0,0.000463646,3.387,3.38289
0.000462324,3.38283,8.92806,-1.66925,-0.508749,6.02163,0,0.000462392,3.387,3.38283
0.000461347,3.38279,8.93167,-1.64692,-0.508954,6.02211,0,0.000461617,3.38688,3.38281
0.000460099,3.38273,8.93527,-1.62459,-0.509148,6.0252,0,0.00046017,3.38688,3.38273
0.000459327,3.3827,8.93887,-1.60225,-0.509354,6.02529,0,0.000459564,3.38676,3.38273
0.000457887,3.38263,8.94245,-1.5799,-0.509545,6.02874,0,0.000457963,3.38676,3.38263
0.000457285,3.38263,8.94603,-1.55754,-0.50975,6.03067,0,0.000457339,3.38676,3.38263
0.000455692,3.38253,8.94959,-1.53517,-0.509941,6.03226,0,0.000455774,3.38664,3.38253
0.000455072,3.38253,8.95315,-1.51279,-0.510145,6.03421,0,0.000455126,3.38664,3.38253
0.000453513,3.38243,8.9567,-1.4904,-0.510335,6.03574,0,0.000453603,3.38652,3.38243
0.00045287,3.38243,8.96024,-1.468,-0.510537,6.03774,0,0.000452925,3.38652,3.38243
0.000451354,3.38234,8.96378,-1.4456,-0.510727,6.0392,0,0.000451454,3.3864,3.38234
0.000450679,3.38233,8.9673,-1.42318,-0.510928,6.04125,0,0.000450735,3.3864,3.38233
0.000449215,3.38224,8.97082,-1.40076,-0.511117,6.04262,0,0.000449328,3.38628,3.38225
0.0004485,3.38223,8.97433,-1.37833,-0.511316,6.04474,0,0.000448557,3.38628,3.38223
0.0004471,3.38215,8.97783,-1.35589,-0.511506,6.04601,0,0.000447231,3.38616,3.38215
0.000446333,3.38213,8.98133,-1.33344,-0.511703,6.04821,0,0.000446391,3.38616,3.38213
0.000445013,3.38206,8.98481,-1.31098,-0.511894,6.04934,0,0.000445166,3.38605,3.38207
0.000444178,3.38204,8.98829,-1.28852,-0.512088,6.05166,0,0.000444237,3.38605,3.38204
0.000442959,3.38197,8.99176,-1.26604,-0.51228,6.05262,0,0.000443141,3.38593,3.38198
0.000442034,3.38194,8.99522,-1.24356,-0.512472,6.0551,0,0.000442096,3.38593,3.38194
0.000440944,3.38188,8.99867,-1.22107,-0.512665,6.05584,0,0.000441162,3.38581,3.3819
0.000439904,3.38184,9.00211,-1.19857,-0.512853,6.05851,0,0.000439968,3.38581,3.38184
0.000438975,3.3818,9.00555,-1.17606,-0.513048,6.05897,0,0.000439233,3.3857,3.38182
0.000437787,3.38175,9.00898,-1.15354,-0.513233,6.06191,0,0.000437854,3.3857,3.38175
0.000437056,3.38173,9.0124,-1.13101,-0.51343,6.062,0,0.000437282,3.38558,3.38175
0.000435683,3.38165,9.01581,-1.10848,-0.513611,6.06528,0,0.000435755,3.38558,3.38165
0.000435115,3.38165,9.01922,-1.08593,-0.513806,6.06712,0,0.000435166,3.38558,3.38165
0.000433595,3.38156,9.02261,-1.06338,-0.513988,6.06863,0,0.000433673,3.38547,3.38156
0.000433009,3.38156,9.026,-1.04082,-0.514182,6.07049,0,0.000433061,3.38547,3.38156
0.000431523,3.38147,9.02938,-1.01825,-0.514362,6.07195,0,0.000431608,3.38536,3.38147
0.000430915,3.38146,9.03275,-0.995672,-0.514555,6.07384,0,0.000430967,3.38536,3.38146
0.000429469,3.38137,9.03612,-0.973086,-0.514736,6.07524,0,0.000429564,3.38524,3.38138
0.000428831,3.38137,9.03947,-0.950491,-0.514926,6.07718,0,0.000428884,3.38524,3.38137
0.000427435,3.38128,9.04282,-0.927889,-0.515107,6.0785,0,0.000427543,3.38513,3.38129
0.000426758,3.38128,9.04616,-0.905277,-0.515296,6.08051,0,0.000426812,3.38513,3.38127
0.000425424,3.3812,9.0495,-0.882658,-0.515477,6.08172,0,0.000425549,3.38502,3.3812
0.000424697,3.38118,9.05282,-0.86003,-0.515664,6.08381,0,0.000424751,3.38502,3.38118
0.00042344,3.38111,9.05614,-0.837394,-0.515846,6.08489,0,0.000423585,3.38491,3.38112
0.000422647,3.38109,9.05945,-0.814749,-0.516031,6.0871,0,0.000422703,3.38491,3.38109
0.000421486,3.38102,9.06275,-0.792096,-0.516213,6.08801,0,0.00042166,3.3848,3.38103
0.000420608,3.381,9.06605,-0.769435,-0.516396,6.09037,0,0.000420666,3.3848,3.381
0.00041957,3.38094,9.06934,-0.746766,-0.516579,6.09107,0,0.000419779,3.38469,3.38096
0.000418581,3.3809,9.07261,-0.724089,-0.516759,6.09362,0,0.000418642,3.38469,3.3809
0.000417699,3.38087,9.07589,-0.701403,-0.516944,6.09405,0,0.000417946,3.38458,3.38088
0.000416568,3.38081,9.07915,-0.678709,-0.51712,6.09685,0,0.000416631,3.38458,3.38081
0.000415875,3.38079,9.08241,-0.656007,-0.517307,6.09694,0,0.000416091,3.38447,3.38082
0.000414567,3.38072,9.08565,-0.633297,-0.51748,6.10006,0,0.000414635,3.38447,3.38072
0.00041403,3.38073,9.0889,-0.610579,-0.517666,6.10181,0,0.000414078,3.38447,3.38072
0.000412581,3.38063,9.09213,-0.587853,-0.517838,6.10325,0,0.000412654,3.38436,3.38064
0.000412027,3.38063,9.09535,-0.565118,-0.518023,6.10502,0,0.000412076,3.38436,3.38063
0.00041061,3.38055,9.09857,-0.542376,-0.518195,6.10641,0,0.000410691,3.38425,3.38055
0.000410035,3.38054,9.10178,-0.519626,-0.518378,6.10822,0,0.000410084,3.38425,3.38054
0.000408656,3.38046,9.10499,-0.496867,-0.51855,6.10955,0,0.000408747,3.38414,3.38046
0.000408053,3.38045,9.10818,-0.474101,-0.518732,6.1114,0,0.000408102,3.38414,3.38045
0.000406722,3.38037,9.11137,-0.451326,-0.518904,6.11265,0,0.000406824,3.38404,3.38038
0.000406081,3.38036,9.11455,-0.428544,-0.519084,6.11456,0,0.000406131,3.38404,3.38036
0.000404809,3.38029,9.11773,-0.405753,-0.519256,6.11571,0,0.000404928,3.38393,3.38029
0.00040412,3.38027,9.12089,-0.382955,-0.519434,6.11771,0,0.000404171,3.38393,3.38027
0.000402922,3.38021,9.12405,-0.360149,-0.519607,6.11874,0,0.000403061,3.38382,3.38021
0.00040217,3.38019,9.1272,-0.337335,-0.519783,6.12084,0,0.000402222,3.38382,3.38019
0.000401065,3.38013,9.13035,-0.314513,-0.519956,6.12171,0,0.00040123,3.38372,3.38014
0.00040023,3.3801,9.13348,-0.291683,-0.52013,6.12395,0,0.000400285,3.38372,3.3801
0.000399243,3.38005,9.13661,-0.268846,-0.520305,6.12462,0,0.000399442,3.38361,3.38006
0.000398303,3.38001,9.13973,-0.246,-0.520475,6.12705,0,0.00039836,3.38361,3.38001
0.000397464,3.37997,9.14285,-0.223147,-0.520652,6.12746,0,0.0003977,3.38351,3.37999
0.000396387,3.37992,9.14595,-0.200286,-0.520819,6.13012,0,0.000396447,3.38351,3.37993
0.000395731,3.3799,9.14905,-0.177417,-0.520997,6.13021,0,0.000395937,3.3834,3.37993
0.000394484,3.37984,9.15215,-0.154541,-0.521162,6.13318,0,0.000394548,3.3834,3.37984
0.000393976,3.37984,9.15523,-0.131657,-0.521338,6.13485,0,0.000394022,3.3834,3.37984
0.000392594,3.37975,9.15831,-0.108765,-0.521502,6.13621,0,0.000392664,3.3833,3.37976
0.000392071,3.37975,9.16138,-0.085865,-0.521678,6.1379,0,0.000392117,3.3833,3.37975
0.00039072,3.37967,9.16445,-0.0629577,-0.521842,6.13922,0,0.000390797,3.3832,3.37967
0.000390176,3.37967,9.1675,-0.0400427,-0.522016,6.14094,0,0.000390222,3.3832,3.37967
0.000388862,3.37959,9.17055,-0.0171202,-0.52218,6.14221,0,0.000388947,3.38309,3.37959
0.00038829,3.37958,9.17359,0.00581002,-0.522353,6.14397,0,0.000388337,3.38309,3.37958
0.000387022,3.3795,9.17663,0.0287478,-0.522516,6.14516,0,0.000387119,3.38299,3.37951
0.000386415,3.3795,9.17966,0.0516932,-0.522688,6.14698,0,0.000386462,3.38299,3.3795
0.000385203,3.37942,9.18268,0.0746461,-0.522851,6.14808,0,0.000385316,3.38289,3.37943
0.000384549,3.37941,9.18569,0.0976066,-0.523021,6.14998,0,0.000384598,3.38289,3.37941
0.000383408,3.37935,9.1887,0.120575,-0.523185,6.15096,0,0.00038354,3.38279,3.37935
0.000382694,3.37933,9.1917,0.14355,-0.523353,6.15296,0,0.000382744,3.38279,3.37933
0.000381642,3.37927,9.19469,0.166533,-0.523518,6.15379,0,0.0003818,3.38269,3.37928
0.000380849,3.37924,9.19768,0.189524,-0.523683,6.15592,0,0.000380901,3.38269,3.37924
0.00037991,3.3792,9.20066,0.212521,-0.523849,6.15656,0,0.0003801,3.38259,3.37921
0.000379015,3.37916,9.20363,0.235527,-0.524012,6.15887,0,0.000379069,3.38259,3.37916
0.000378218,3.37913,9.2066,0.25854,-0.52418,6.15926,0,0.000378444,3.38249,3.37914
0.000377193,3.37908,9.20955,0.28156,-0.524339,6.1618,0,0.00037725,3.38249,3.37908
0.000376571,3.37906,9.21251,0.304587,-0.524509,6.16188,0,0.000376768,3.38239,3.37908
0.000375382,3.379,9.21545,0.327622,-0.524665,6.16471,0,0.000375444,3.38239,3.379
0.000374903,3.379,9.21839,0.350665,-0.524833,6.16629,0,0.000374946,3.38239,3.379
0.000373585,3.37892,9.22132,0.373714,-0.524989,6.1676,0,0.000373651,3.38229,3.37892
0.000373091,3.37892,9.22424,0.396771,-0.525157,6.1692,0,0.000373134,3.38229,3.37892
0.000371802,3.37884,9.22716,0.419835,-0.525312,6.17046,0,0.000371875,3.38219,3.37884
0.000371287,3.37883,9.23007,0.442907,-0.525478,6.1721,0,0.000371331,3.38219,3.37883
0.000370034,3.37876,9.23297,0.465986,-0.525634,6.1733,0,0.000370116,3.3821,3.37876
0.000369494,3.37875,9.23587,0.489072,-0.525798,6.17498,0,0.000369538,3.3821,3.37875
0.000368284,3.37868,9.23876,0.512165,-0.525954,6.17611,0,0.000368377,3.382,3.37868
0.000367709,3.37867,9.24164,0.535266,-0.526117,6.17785,0,0.000367754,3.382,3.37867
0.000366554,3.3786,9.24452,0.558373,-0.526273,6.17889,0,0.000366662,3.3819,3.37861
0.000365934,3.37859,9.24739,0.581488,-0.526434,6.1807,0,0.00036598,3.3819,3.37859
0.000364847,3.37853,9.25025,0.60461,-0.526591,6.18163,0,0.000364974,3.38181,3.37853
0.000364169,3.37851,9.25311,0.627739,-0.52675,6.18354,0,0.000364217,3.38181,3.37851
0.000363168,3.37845,9.25596,0.650876,-0.526907,6.18433,0,0.000363318,3.38171,3.37846
0.000362414,3.37843,9.2588,0.674019,-0.527065,6.18636,0,0.000362463,3.38171,3.37843
0.000361521,3.37838,9.26164,0.69717,-0.527223,6.18697,0,0.000361702,3.38161,3.3784
0.00036067,3.37835,9.26446,0.720327,-0.527377,6.18917,0,0.000360721,3.38161,3.37835
0.000359913,3.37832,9.26729,0.743492,-0.527537,6.18954,0,0.000360128,3.38152,3.37833
0.000358936,3.37827,9.2701,0.766664,-0.527689,6.19196,0,0.00035899,3.38152,3.37827
0.000358346,3.37825,9.27292,0.789843,-0.52785,6.19203,0,0.000358534,3.38143,3.37828
0.000357214,3.37819,9.27572,0.813028,-0.527999,6.19472,0,0.000357272,3.38143,3.3782
0.000356761,3.3782,9.27852,0.836221,-0.528159,6.19623,0,0.000356802,3.38143,3.3782
0.000355504,3.37812,9.2813,0.859421,-0.528308,6.19747,0,0.000355567,3.38133,3.37812
0.000355037,3.37812,9.28409,0.882628,-0.528467,6.19901,0,0.000355078,3.38133,3.37812
0.000353808,3.37804,9.28687,0.905841,-0.528615,6.2002,0,0.000353877,3.38124,3.37804
0.000353321,3.37804,9.28964,0.929062,-0.528773,6.20176,0,0.000353363,3.38124,3.37804
0.000352127,3.37797,9.2924,0.95229,-0.528921,6.20291,0,0.000352204,3.38115,3.37797
0.000351615,3.37796,9.29516,0.975524,-0.529078,6.20451,0,0.000351656,3.38115,3.37796
0.000350462,3.37789,9.29791,0.998765,-0.529226,6.20558,0,0.00035055,3.38105,3.3779
0.000349917,3.37788,9.30065,1.02201,-0.529381,6.20724,0,0.00034996,3.38105,3.37788
0.000348816,3.37782,9.30339,1.04527,-0.529529,6.20823,0,0.000348919,3.38096,3.37782
0.000348229,3.37781,9.30612,1.06853,-0.529683,6.20995,0,0.000348272,3.38096,3.37781
0.000347193,3.37775,9.30885,1.0918,-0.529831,6.21084,0,0.000347313,3.38087,3.37775
0.000346549,3.37773,9.31157,1.11507,-0.529983,6.21265,0,0.000346594,3.38087,3.37773
0.000345595,3.37768,9.31428,1.13836,-0.530133,6.2134,0,0.000345739,3.38078,3.37769
0.00034488,3.37766,9.31699,1.16165,-0.530282,6.21534,0,0.000344926,3.38078,3.37766
0.000344029,3.37761,9.31969,1.18494,-0.530433,6.21592,0,0.000344203,3.38069,3.37762
0.00034322,3.37758,9.32238,1.20824,-0.53058,6.21801,0,0.000343269,3.38069,3.37758
0.0003425,3.37755,9.32507,1.23155,-0.530733,6.21837,0,0.000342706,3.3806,3.37756
0.000341571,3.37751,9.32775,1.25487,-0.530877,6.22066,0,0.000341622,3.3806,3.37751
0.000341012,3.37749,9.33043,1.27819,-0.53103,6.22074,0,0.000341191,3.38051,3.37751
0.000339933,3.37743,9.33309,1.30152,-0.531172,6.2233,0,0.000339987,3.38051,3.37743
0.000339504,3.37743,9.33576,1.32486,-0.531324,6.22474,0,0.000339542,3.38051,3.37743
0.000338306,3.37736,9.33841,1.3482,-0.531465,6.22592,0,0.000338366,3.38042,3.37736
0.000337864,3.37736,9.34106,1.37155,-0.531617,6.22738,0,0.000337902,3.38042,3.37736
0.000336692,3.37729,9.34371,1.39491,-0.531758,6.22852,0,0.000336758,3.38033,3.37729
0.000336231,3.37728,9.34635,1.41827,-0.531908,6.23,0,0.000336271,3.38033,3.37728
0.000335093,3.37721,9.34898,1.44164,-0.532049,6.23109,0,0.000335167,3.38024,3.37722
0.000334608,3.37721,9.3516,1.46501,-0.532198,6.23261,0,0.000334647,3.38024,3.37721
0.000333509,3.37714,9.35422,1.4884,-0.532339,6.23364,0,0.000333593,3.38015,3.37715
0.000332993,3.37714,9.35683,1.51178,-0.532487,6.23521,0,0.000333033,3.38015,3.37714
0.000331944,3.37707,9.35944,1.53518,-0.532628,6.23616,0,0.000332042,3.38006,3.37708
0.000331386,3.37706,9.36204,1.55858,-0.532774,6.2378,0,0.000331427,3.38006,3.37706
0.0003304,3.37701,9.36464,1.58199,-0.532916,6.23864,0,0.000330515,3.37998,3.37701
0.000329789,3.37699,9.36723,1.60541,-0.53306,6.24037,0,0.000329831,3.37998,3.37699
0.000328881,3.37694,9.36981,1.62883,-0.533202,6.24108,0,0.000329018,3.37989,3.37695
0.0003282,3.37692,9.37238,1.65225,-0.533345,6.24293,0,0.000328244,3.37989,3.37692
0.000327391,3.37688,9.37496,1.67569,-0.533488,6.24348,0,0.000327557,3.3798,3.37689
0.000326621,3.37685,9.37752,1.69913,-0.533628,6.24547,0,0.000326667,3.3798,3.37685
0.000325937,3.37682,9.38008,1.72258,-0.533773,6.24581,0,0.000326134,3.37972,3.37683
0.000325052,3.37678,9.38263,1.74603,-0.53391,6.248,0,0.000325101,3.37972,3.37678
0.000324522,3.37676,9.38518,1.76949,-0.534056,6.24806,0,0.000324693,3.37963,3.37678
0.000323494,3.3767,9.38772,1.79296,-0.534191,6.25051,0,0.000323546,3.37963,3.37671
0.000323088,3.37671,9.39025,1.81643,-0.534336,6.25187,0,0.000323125,3.37963,3.37671
0.000321946,3.37663,9.39278,1.83991,-0.534471,6.253,0,0.000322003,3.37955,3.37664
0.000321528,3.37664,9.39531,1.86339,-0.534615,6.25439,0,0.000321564,3.37955,3.37663
0.000320411,3.37657,9.39782,1.88688,-0.534749,6.25547,0,0.000320474,3.37946,3.37657
0.000319975,3.37656,9.40033,1.91038,-0.534892,6.25689,0,0.000320012,3.37946,3.37656
0.00031889,3.3765,9.40284,1.93388,-0.535026,6.25792,0,0.00031896,3.37938,3.3765
0.00031843,3.37649,9.40534,1.95739,-0.535168,6.25937,0,0.000318467,3.37938,3.37649
0.000317383,3.37643,9.40783,1.98091,-0.535302,6.26035,0,0.000317463,3.3793,3.37643
0.000316893,3.37642,9.41032,2.00443,-0.535443,6.26185,0,0.000316931,3.3793,3.37642
0.000315894,3.37636,9.4128,2.02796,-0.535577,6.26275,0,0.000315987,3.37921,3.37637
0.000315365,3.37635,9.41528,2.0515,-0.535716,6.26431,0,0.000315404,3.37921,3.37635
0.000314425,3.3763,9.41775,2.07504,-0.535851,6.26511,0,0.000314535,3.37913,3.37631
0.000313845,3.37629,9.42021,2.09859,-0.535988,6.26676,0,0.000313885,3.37913,3.37628
0.00031298,3.37624,9.42267,2.12214,-0.536124,6.26744,0,0.000313111,3.37905,3.37625
0.000312334,3.37622,9.42513,2.1457,-0.536259,6.26919,0,0.000312375,3.37905,3.37622
0.000311564,3.37618,9.42757,2.16927,-0.536396,6.26971,0,0.000311722,3.37896,3.37619
0.000310832,3.37615,9.43001,2.19284,-0.536529,6.27161,0,0.000310875,3.37896,3.37615
0.000310181,3.37612,9.43245,2.21642,-0.536667,6.27193,0,0.000310369,3.37888,3.37613
0.000309339,3.37608,9.43488,2.24,-0.536797,6.27402,0,0.000309385,3.37888,3.37608
0.000308836,3.37606,9.43731,2.26359,-0.536936,6.27408,0,0.000308999,3.3788,3.37608
0.000307856,3.37601,9.43972,2.28719,-0.537064,6.27641,0,0.000307905,3.3788,3.37601
0.000307472,3.37601,9.44214,2.31079,-0.537203,6.27771,0,0.000307507,3.3788,3.37601
0.000306384,3.37595,9.44454,2.3344,-0.53733,6.27878,0,0.000306437,3.37872,3.37595
0.000305987,3.37595,9.44695,2.35801,-0.537468,6.2801,0,0.000306022,3.37872,3.37595
0.000304923,3.37588,9.44934,2.38163,-0.537595,6.28114,0,0.000304983,3.37864,3.37588
0.00030451,3.37588,9.45173,2.40526,-0.537732,6.28248,0,0.000304545,3.37864,3.37588
0.000303476,3.37582,9.45412,2.42889,-0.537859,6.28347,0,0.000303542,3.37856,3.37582
0.00030304,3.37581,9.4565,2.45253,-0.537994,6.28485,0,0.000303076,3.37856,3.37581
0.000302043,3.37575,9.45887,2.47617,-0.538122,6.28578,0,0.000302119,3.37848,3.37575
0.000301578,3.37575,9.46124,2.49982,-0.538256,6.2872,0,0.000301614,3.37848,3.37575
0.000300626,3.37569,9.4636,2.52348,-0.538383,6.28806,0,0.000300715,3.3784,3.37569
0.000300124,3.37568,9.46596,2.54714,-0.538516,6.28955,0,0.000300161,3.3784,3.37568
0.000299229,3.37563,9.46831,2.57081,-0.538644,6.29031,0,0.000299333,3.37832,3.37563
0.000298678,3.37561,9.47066,2.59448,-0.538775,6.29188,0,0.000298716,3.37832,3.37561
0.000297854,3.37557,9.473,2.61816,-0.538904,6.29253,0,0.000297979,3.37824,3.37558
0.00029724,3.37555,9.47534,2.64185,-0.539033,6.2942,0,0.000297279,3.37824,3.37555
0.000296507,3.37551,9.47767,2.66554,-0.539163,6.29469,0,0.000296658,3.37816,3.37552
0.000295811,3.37548,9.47999,2.68924,-0.539289,6.2965,0,0.000295852,3.37816,3.37548
0.000295193,3.37546,9.48231,2.71294,-0.539421,6.29681,0,0.000295372,3.37809,3.37547
0.00029439,3.37542,9.48462,2.73665,-0.539545,6.29879,0,0.000294434,3.37809,3.37542
0.000293913,3.3754,9.48693,2.76036,-0.539677,6.29885,0,0.000294069,3.37801,3.37542
0.00029298,3.37535,9.48923,2.78408,-0.539799,6.30107,0,0.000293026,3.37801,3.37536
0.000292617,3.37536,9.49153,2.80781,-0.539931,6.30231,0,0.000292649,3.37801,3.37536
0.000291579,3.37529,9.49382,2.83154,-0.540052,6.30333,0,0.00029163,3.37793,3.37529
0.000291204,3.37529,9.49611,2.85528,-0.540183,6.30458,0,0.000291236,3.37793,3.37529
0.000290189,3.37523,9.49839,2.87902,-0.540304,6.30557,0,0.000290246,3.37785,3.37523
0.000289798,3.37523,9.50067,2.90277,-0.540434,6.30685,0,0.000289831,3.37785,3.37523
0.000288812,3.37517,9.50294,2.92652,-0.540555,6.30779,0,0.000288876,3.37778,3.37517
0.0002884,3.37516,9.5052,2.95028,-0.540684,6.3091,0,0.000288433,3.37778,3.37516
0.000287449,3.37511,9.50747,2.97405,-0.540805,6.30999,0,0.000287521,3.3777,3.37511
